YEAR,STATE,COUNTY_NAME,RATE_PER_100,,,,,
2023,TX,Pecos County,19.8,,,,,
2023,TX,Val Verde County,19.7,,,,,
2023,TX,Brooks County,19.5,,,,,
2023,TX,Kimble County,19.4,,,,,
2023,TX,Yoakum County,18.8,,,,,
2023,TX,Camp County,18.7,,,,,
2023,TX,Lampasas County,18.7,,,,,
2023,TX,Uvalde County,18.6,,,,,
2023,TX,Guadalupe County,18.5,,,,,
2023,TX,Cameron County,18.2,,,,,
2023,TX,Lamb County,18.2,,,,,
2023,TX,Liberty County,17.8,,,,,
2023,TX,Walker County,17.8,,,,,
2023,TX,Kaufman County,17.4,,,,,
2023,TX,Cherokee County,17.3,,,,,
2023,TX,Colorado County,17.3,,,,,
2023,TX,Tyler County,16.4,,,,,
2023,TX,Dawson County,16,,,,,
2023,TX,Aransas County,15.8,,,,,
2023,TX,Fort Bend County,15.7,,,,,
2023,TX,Motley County,15.7,,,,,
2023,TX,Hemphill County,15.6,,,,,
2023,TX,Webb County,15.5,,,,,
2023,TX,Knox County,15.3,,,,,
2023,TX,Atascosa County,15.2,,,,,
2023,TX,Crane County,15.2,,,,,
2023,TX,Hockley County,15.2,,,,,
2023,TX,Roberts County,15,,,,,
2023,TX,Crosby County,14.8,,,,,
2023,TX,Dallam County,14.6,,,,,
2023,TX,Jack County,14.6,,,,,
2023,TX,Refugio County,14.5,,,,,
2023,TX,Cochran County,14.3,,,,,
2023,TX,Panola County,14.3,,,,,
2023,TX,Stephens County,14,,,,,
2023,TX,Hidalgo County,13.9,,,,,
2023,TX,Jackson County,13.8,,,,,
2023,TX,Starr County,13.8,,,,,
2023,TX,Fannin County,13.4,,,,,
2023,TX,Navarro County,13.4,,,,,
2023,TX,Howard County,13.3,,,,,
2023,TX,Delta County,13.2,,,,,
2023,TX,San Saba County,13.2,,,,,
2023,TX,Clay County,13.1,,,,,
2023,TX,Milam County,13,,,,,
2023,TX,Concho County,12.9,,,,,
2023,TX,Andrews County,12.6,,,,,
2023,TX,Bosque County,12.5,,,,,
2023,TX,Throckmorton County,12.5,,,,,
2023,TX,Bailey County,12.4,,,,,
2023,TX,McCulloch County,12.3,,,,,
2023,TX,Trinity County,12.2,,,,,
2023,TX,Hardin County,11.9,,,,,
2023,TX,Frio County,11.8,,,,,
2023,TX,Gonzales County,11.8,,,,,
2023,TX,Collingsworth County,11.7,,,,,
2023,TX,Bee County,11.6,,,,,
2023,TX,Jones County,11.6,,,,,
2023,TX,Kinney County,11.6,,,,,
2023,TX,Scurry County,10.7,,,,,
2023,TX,Bastrop County,10.4,,,,,
2023,TX,Coleman County,10.4,,,,,
2023,TX,Coryell County,10.3,,,,,
2023,TX,Medina County,10.3,,,,,
2023,TX,Chambers County,10.2,,,,,
2023,TX,Burleson County,10,,,,,
2023,TX,Wheeler County,10,,,,,
2023,TX,Freestone County,9.9,,,,,
2023,TX,Shelby County,9.8,,,,,
2023,TX,Van Zandt County,9.6,,,,,
2023,TX,Austin County,8.8,,,,,
2023,TX,Leon County,8.8,,,,,
2023,TX,Houston County,8.7,,,,,
2023,TX,Lavaca County,8.6,,,,,
2023,TX,Maverick County,8.6,,,,,
2023,TX,Bandera County,8.4,,,,,
2023,TX,Brewster County,8.4,,,,,
2023,TX,Wilson County,8.4,,,,,
2023,TX,Haskell County,8,,,,,
2023,TX,Blanco County,7.8,,,,,
2023,TX,Foard County,7.7,,,,,
2023,TX,Gaines County,7.2,,,,,
2023,TX,Grimes County,6.8,,,,,
2023,TX,Willacy County,6.4,,,,,
2023,TX,Franklin County,6.3,,,,,
2023,TX,Deaf Smith County,6,,,,,
2023,TX,La Salle County,5.7,,,,,
2023,TX,Upshur County,5.7,,,,,
2023,TX,Winkler County,5.7,,,,,
2023,TX,Hansford County,5.6,,,,,
2023,TX,Madison County,5.4,,,,,
2023,TX,Marion County,5.4,,,,,
2023,TX,Mills County,5.3,,,,,
2023,TX,Lee County,5.2,,,,,
2023,TX,Caldwell County,5.1,,,,,
2023,TX,Presidio County,5,,,,,
2023,TX,Swisher County,5,,,,,
2023,TX,Stonewall County,4.8,,,,,
2023,TX,Live Oak County,4.6,,,,,
2023,TX,Callahan County,4.5,,,,,
2023,TX,Dimmit County,4.3,,,,,
2023,TX,Fisher County,4.2,,,,,
2023,TX,Rains County,4.2,,,,,
2023,TX,Waller County,4,,,,,
2023,TX,Duval County,3.8,,,,,
2023,TX,Schleicher County,3.8,,,,,
2023,TX,Goliad County,3.3,,,,,
2023,TX,Robertson County,3.2,,,,,
2023,TX,Upton County,3.2,,,,,
2023,TX,San Jacinto County,2.6,,,,,
2023,TX,Garza County,2.5,,,,,
2023,TX,Mason County,2.5,,,,,
2023,TX,Shackelford County,2.4,,,,,
2023,TX,Carson County,2,,,,,
2023,TX,Zapata County,2,,,,,
2023,TX,Zavala County,1.7,,,,,
2023,TX,Real County,1.6,,,,,
2023,TX,Archer County,1.1,,,,,
2023,TX,Castro County,0.9,,,,,
2023,TX,Reagan County,0.7,,,,,
2023,TX,Edwards County,0.5,,,,,
2023,TX,Menard County,0.3,,,,,
2023,TX,Lipscomb County,0.2,,,,,
2023,TX,Sterling County,0.2,,,,,
2023,TX,Newton County,0.1,,,,,
2023,TX,Oldham County,0.1,,,,,
2023,TX,Coke County,0,,,,,
2023,TX,Borden County,Data unavailable,,,,,
2023,TX,Cottle County,Data unavailable,,,,,
2023,TX,Dickens County,Data unavailable,,,,,
2023,TX,Donley County,Data unavailable,,,,,
2023,TX,Glasscock County,Data unavailable,,,,,
2023,TX,Hartley County,Data unavailable,,,,,
2023,TX,Hudspeth County,Data unavailable,,,,,
2023,TX,Irion County,Data unavailable,,,,,
2023,TX,Jim Hogg County,Data unavailable,,,,,
2023,TX,Kenedy County,Data unavailable,,,,,
2023,TX,Kent County,Data unavailable,,,,,
2023,TX,King County,Data unavailable,,,,,
2023,TX,Loving County,Data unavailable,,,,,
2023,TX,McMullen County,Data unavailable,,,,,
2023,TX,Sherman County,Data unavailable,,,,,
2023,UT,Carbon County,117.9,,,,,
2023,UT,Sevier County,81.3,,,,,
2023,UT,Washington County,62.1,,,,,
2023,UT,Iron County,54.9,,,,,
2023,UT,Weber County,54.9,,,,,
2023,UT,Duchesne County,52.2,,,,,
2023,UT,Salt Lake County,47.8,,,,,
2023,UT,Millard County,47.2,,,,,
2023,UT,Beaver County,44.7,,,,,
2023,UT,Kane County,44.7,,,,,
2023,UT,Davis County,41.8,,,,,
2023,UT,Garfield County,40.9,,,,,
2023,UT,Summit County,39.5,,,,,
2023,UT,Sanpete County,38.6,,,,,
2023,UT,Cache County,37.1,,,,,
2023,UT,Utah County,35.2,,,,,
2023,UT,Grand County,34.4,,,,,
2023,UT,Uintah County,29.2,,,,,
2023,UT,Juab County,26,,,,,
2023,UT,Box Elder County,24.8,,,,,
2023,UT,Emery County,24.2,,,,,
2023,UT,Wayne County,22.4,,,,,
2023,UT,Wasatch County,20.8,,,,,
2023,UT,Tooele County,16.3,,,,,
2023,UT,Morgan County,14.8,,,,,
2023,UT,San Juan County,13.5,,,,,
2023,UT,Rich County,9.5,,,,,
2023,UT,Piute County,0.5,,,,,
2023,UT,Daggett County,0.2,,,,,
2023,VA,Norton city,403.9,,,,,
2023,VA,Salem city,342.2,,,,,
2023,VA,Winchester city,236,,,,,
2023,VA,Fredericksburg city,193.6,,,,,
2023,VA,Martinsville city,176.5,,,,,
2023,VA,Scott County,139.6,,,,,
2023,VA,Charlottesville city,125,,,,,
2023,VA,Emporia city,118.9,,,,,
2023,VA,Galax city,105.9,,,,,
2023,VA,Covington city,102,,,,,
2023,VA,Lynchburg city,101.7,,,,,
2023,VA,Lexington city,97.6,,,,,
2023,VA,Bland County,96.7,,,,,
2023,VA,Harrisonburg city,87.7,,,,,
2023,VA,Wise County,77.7,,,,,
2023,VA,Buchanan County,77.4,,,,,
2023,VA,Roanoke County,75.7,,,,,
2023,VA,Dickenson County,69.9,,,,,
2023,VA,Manassas city,68,,,,,
2023,VA,Roanoke city,68,,,,,
2023,VA,Fairfax city,67.2,,,,,
2023,VA,Norfolk city,65.4,,,,,
2023,VA,Tazewell County,64.7,,,,,
2023,VA,Northampton County,58.7,,,,,
2023,VA,Washington County,54.3,,,,,
2023,VA,Richmond city,54.2,,,,,
2023,VA,Lee County,54.1,,,,,
2023,VA,Bristol city,53.2,,,,,
2023,VA,Franklin city,50.9,,,,,
2023,VA,Danville city,50.7,,,,,
2023,VA,Newport News city,47.7,,,,,
2023,VA,Colonial Heights city,47,,,,,
2023,VA,Russell County,46.9,,,,,
2023,VA,Amherst County,43.2,,,,,
2023,VA,Radford city,42.6,,,,,
2023,VA,Portsmouth city,42.5,,,,,
2023,VA,Henrico County,40.8,,,,,
2023,VA,Mecklenburg County,40.5,,,,,
2023,VA,Hanover County,39.7,,,,,
2023,VA,Staunton city,39.3,,,,,
2023,VA,Gloucester County,39.1,,,,,
2023,VA,Montgomery County,37.9,,,,,
2023,VA,Patrick County,37.2,,,,,
2023,VA,Lancaster County,36.7,,,,,
2023,VA,Wythe County,35.3,,,,,
2023,VA,Suffolk city,35.2,,,,,
2023,VA,Waynesboro city,34.9,,,,,
2023,VA,James City County,34.8,,,,,
2023,VA,Petersburg city,34.4,,,,,
2023,VA,Hopewell city,33.7,,,,,
2023,VA,Smyth County,33.4,,,,,
2023,VA,Pulaski County,32.6,,,,,
2023,VA,Augusta County,31.1,,,,,
2023,VA,Alleghany County,30.8,,,,,
2023,VA,Chesapeake city,30,,,,,
2023,VA,Chesterfield County,29.9,,,,,
2023,VA,Virginia Beach city,29.6,,,,,
2023,VA,Fauquier County,27.9,,,,,
2023,VA,Page County,27.9,,,,,
2023,VA,Albemarle County,27.7,,,,,
2023,VA,Essex County,26.1,,,,,
2023,VA,Hampton city,23.9,,,,,
2023,VA,Arlington County,23.4,,,,,
2023,VA,Fairfax County,23.4,,,,,
2023,VA,Charlotte County,23.3,,,,,
2023,VA,Nottoway County,23.1,,,,,
2023,VA,Buena Vista city,23,,,,,
2023,VA,Giles County,21.7,,,,,
2023,VA,Alexandria city,21.5,,,,,
2023,VA,Spotsylvania County,20.9,,,,,
2023,VA,Falls Church city,20.5,,,,,
2023,VA,Carroll County,20.1,,,,,
2023,VA,Prince Edward County,19.6,,,,,
2023,VA,Rockingham County,19.3,,,,,
2023,VA,Bedford County,18.2,,,,,
2023,VA,Charles City County,17.9,,,,,
2023,VA,Stafford County,17.2,,,,,
2023,VA,York County,17.2,,,,,
2023,VA,Halifax County,16.4,,,,,
2023,VA,Accomack County,16.3,,,,,
2023,VA,Shenandoah County,16.1,,,,,
2023,VA,Loudoun County,15.8,,,,,
2023,VA,Warren County,15.8,,,,,
2023,VA,Grayson County,15.5,,,,,
2023,VA,Rockbridge County,15.2,,,,,
2023,VA,Powhatan County,14.4,,,,,
2023,VA,Orange County,13.8,,,,,
2023,VA,Culpeper County,13.3,,,,,
2023,VA,Nelson County,12.8,,,,,
2023,VA,New Kent County,12.6,,,,,
2023,VA,Mathews County,11.5,,,,,
2023,VA,Bath County,11.3,,,,,
2023,VA,Franklin County,11.3,,,,,
2023,VA,Botetourt County,11.1,,,,,
2023,VA,Greene County,10.6,,,,,
2023,VA,Floyd County,10.4,,,,,
2023,VA,Prince William County,10.3,,,,,
2023,VA,Brunswick County,9.5,,,,,
2023,VA,Rappahannock County,8.9,,,,,
2023,VA,Middlesex County,8.1,,,,,
2023,VA,Prince George County,8.1,,,,,
2023,VA,Lunenburg County,7.7,,,,,
2023,VA,Henry County,7.6,,,,,
2023,VA,Isle of Wight County,7.6,,,,,
2023,VA,Appomattox County,7.5,,,,,
2023,VA,Louisa County,7.2,,,,,
2023,VA,King William County,6.8,,,,,
2023,VA,Northumberland County,6.5,,,,,
2023,VA,King George County,6.4,,,,,
2023,VA,Clarke County,6.1,,,,,
2023,VA,Goochland County,6,,,,,
2023,VA,Fluvanna County,5.7,,,,,
2023,VA,Sussex County,5,,,,,
2023,VA,Richmond County,4.7,,,,,
2023,VA,Pittsylvania County,4.1,,,,,
2023,VA,Poquoson city,4.1,,,,,
2023,VA,Campbell County,4,,,,,
2023,VA,Buckingham County,3.5,,,,,
2023,VA,Dinwiddie County,2.8,,,,,
2023,VA,Southampton County,2.8,,,,,
2023,VA,Westmoreland County,2.8,,,,,
2023,VA,Frederick County,2.7,,,,,
2023,VA,Madison County,2.6,,,,,
2023,VA,Surry County,2.3,,,,,
2023,VA,Caroline County,1.8,,,,,
2023,VA,Amelia County,1.7,,,,,
2023,VA,Highland County,1.2,,,,,
2023,VA,Craig County,0.8,,,,,
2023,VA,Greensville County,0.3,,,,,
2023,VA,Cumberland County,0.2,,,,,
2023,VA,Williamsburg city,0.2,,,,,
2023,VA,King and Queen County,Data unavailable,,,,,
2023,VA,Manassas Park city,Data unavailable,,,,,
2023,VT,Lamoille County,33.6,,,,,
2023,VT,Chittenden County,32.8,,,,,
2023,VT,Bennington County,32.4,,,,,
2023,VT,Rutland County,31.4,,,,,
2023,VT,Essex County,31.3,,,,,
2023,VT,Franklin County,29.6,,,,,
2023,VT,Windham County,29.4,,,,,
2023,VT,Washington County,26.9,,,,,
2023,VT,Orleans County,25.8,,,,,
2023,VT,Caledonia County,23.1,,,,,
2023,VT,Windsor County,20.3,,,,,
2023,VT,Addison County,19,,,,,
2023,VT,Orange County,18.9,,,,,
2023,VT,Grand Isle County,0.4,,,,,
2023,WA,Asotin County,72.6,,,,,
2023,WA,Benton County,57.2,,,,,
2023,WA,Columbia County,55.8,,,,,
2023,WA,Pend Oreille County,54.7,,,,,
2023,WA,Spokane County,52.6,,,,,
2023,WA,Chelan County,52.2,,,,,
2023,WA,Skagit County,52.1,,,,,
2023,WA,Lincoln County,47.8,,,,,
2023,WA,Garfield County,43.9,,,,,
2023,WA,Stevens County,41.9,,,,,
2023,WA,Clallam County,40.4,,,,,
2023,WA,Walla Walla County,40.1,,,,,
2023,WA,Thurston County,39.9,,,,,
2023,WA,Clark County,36.3,,,,,
2023,WA,Ferry County,35.7,,,,,
2023,WA,Kitsap County,35.3,,,,,
2023,WA,Whatcom County,35.2,,,,,
2023,WA,Okanogan County,34.8,,,,,
2023,WA,Pierce County,34.6,,,,,
2023,WA,Cowlitz County,34.2,,,,,
2023,WA,Jefferson County,34.2,,,,,
2023,WA,Whitman County,34.2,,,,,
2023,WA,Lewis County,34,,,,,
2023,WA,King County,32.3,,,,,
2023,WA,Pacific County,31.1,,,,,
2023,WA,Yakima County,29.9,,,,,
2023,WA,Grays Harbor County,27.8,,,,,
2023,WA,Douglas County,26.9,,,,,
2023,WA,San Juan County,26.7,,,,,
2023,WA,Grant County,25.7,,,,,
2023,WA,Klickitat County,25.7,,,,,
2023,WA,Snohomish County,24.9,,,,,
2023,WA,Kittitas County,18.1,,,,,
2023,WA,Island County,13.2,,,,,
2023,WA,Mason County,13.1,,,,,
2023,WA,Adams County,11.3,,,,,
2023,WA,Franklin County,10.9,,,,,
2023,WA,Wahkiakum County,3.6,,,,,
2023,WA,Skamania County,0.9,,,,,
2023,WI,Eau Claire County,52.6,,,,,
2023,WI,Sheboygan County,52.5,,,,,
2023,WI,Milwaukee County,48.2,,,,,
2023,WI,La Crosse County,47.1,,,,,
2023,WI,Brown County,45.5,,,,,
2023,WI,Oneida County,44.8,,,,,
2023,WI,Washburn County,42.5,,,,,
2023,WI,Wood County,41.3,,,,,
2023,WI,Ashland County,40.7,,,,,
2023,WI,Barron County,37.5,,,,,
2023,WI,Waukesha County,36.1,,,,,
2023,WI,Outagamie County,35.7,,,,,
2023,WI,Dane County,35.4,,,,,
2023,WI,Marathon County,35.1,,,,,
2023,WI,Green County,34.5,,,,,
2023,WI,Winnebago County,34.4,,,,,
2023,WI,Rock County,34.3,,,,,
2023,WI,Sauk County,33.5,,,,,
2023,WI,Ozaukee County,32.9,,,,,
2023,WI,Langlade County,29.8,,,,,
2023,WI,Marinette County,29.5,,,,,
2023,WI,Crawford County,29.3,,,,,
2023,WI,Iowa County,28.9,,,,,
2023,WI,Polk County,28.9,,,,,
2023,WI,Waupaca County,26.2,,,,,
2023,WI,Racine County,25.7,,,,,
2023,WI,Kenosha County,25.4,,,,,
2023,WI,Columbia County,25.1,,,,,
2023,WI,Sawyer County,25,,,,,
2023,WI,Juneau County,24.1,,,,,
2023,WI,Richland County,23.5,,,,,
2023,WI,Jefferson County,23.2,,,,,
2023,WI,Burnett County,23,,,,,
2023,WI,Lincoln County,22.9,,,,,
2023,WI,Dodge County,22.8,,,,,
2023,WI,Fond du Lac County,22.7,,,,,
2023,WI,Door County,22.6,,,,,
2023,WI,Washington County,22.3,,,,,
2023,WI,Grant County,21.5,,,,,
2023,WI,St. Croix County,21.2,,,,,
2023,WI,Manitowoc County,20.6,,,,,
2023,WI,Portage County,20.4,,,,,
2023,WI,Forest County,20,,,,,
2023,WI,Vernon County,19.7,,,,,
2023,WI,Pepin County,19.3,,,,,
2023,WI,Florence County,19.2,,,,,
2023,WI,Jackson County,18.9,,,,,
2023,WI,Price County,18.8,,,,,
2023,WI,Monroe County,18.3,,,,,
2023,WI,Lafayette County,17.4,,,,,
2023,WI,Walworth County,16.6,,,,,
2023,WI,Green Lake County,16,,,,,
2023,WI,Pierce County,15.7,,,,,
2023,WI,Chippewa County,15.3,,,,,
2023,WI,Vilas County,15.1,,,,,
2023,WI,Dunn County,14.7,,,,,
2023,WI,Douglas County,14.5,,,,,
2023,WI,Iron County,13.1,,,,,
2023,WI,Taylor County,11.9,,,,,
2023,WI,Menominee County,11.5,,,,,
2023,WI,Rusk County,11.3,,,,,
2023,WI,Clark County,11.2,,,,,
2023,WI,Oconto County,10.8,,,,,
2023,WI,Waushara County,10.1,,,,,
2023,WI,Shawano County,9.5,,,,,
2023,WI,Trempealeau County,7.3,,,,,
2023,WI,Bayfield County,5.9,,,,,
2023,WI,Kewaunee County,5.7,,,,,
2023,WI,Calumet County,4.9,,,,,
2023,WI,Adams County,3.2,,,,,
2023,WI,Marquette County,2,,,,,
2023,WI,Buffalo County,1.5,,,,,
2023,WV,Cabell County,115,,,,,
2023,WV,Webster County,90.4,,,,,
2023,WV,Harrison County,74.2,,,,,
2023,WV,Kanawha County,73.9,,,,,
2023,WV,Hancock County,73.6,,,,,
2023,WV,Boone County,70.2,,,,,
2023,WV,Monongalia County,59.6,,,,,
2023,WV,Grant County,58.8,,,,,
2023,WV,Ohio County,58.5,,,,,
2023,WV,Marshall County,58.4,,,,,
2023,WV,Logan County,57.7,,,,,
2023,WV,Mingo County,57.3,,,,,
2023,WV,Raleigh County,57.1,,,,,
2023,WV,Calhoun County,55.5,,,,,
2023,WV,Wood County,51.8,,,,,
2023,WV,Mason County,50,,,,,
2023,WV,Nicholas County,47.6,,,,,
2023,WV,Roane County,45.9,,,,,
2023,WV,Mercer County,45.2,,,,,
2023,WV,Putnam County,41.3,,,,,
2023,WV,Greenbrier County,40.6,,,,,
2023,WV,Wyoming County,39.9,,,,,
2023,WV,Lewis County,39,,,,,
2023,WV,Randolph County,36.2,,,,,
2023,WV,Summers County,34.2,,,,,
2023,WV,Taylor County,31.9,,,,,
2023,WV,Marion County,29.5,,,,,
2023,WV,Preston County,28.3,,,,,
2023,WV,Lincoln County,28.2,,,,,
2023,WV,Wetzel County,27,,,,,
2023,WV,Jackson County,25.2,,,,,
2023,WV,Hardy County,24.7,,,,,
2023,WV,Morgan County,23.3,,,,,
2023,WV,Mineral County,23,,,,,
2023,WV,Tucker County,22.9,,,,,
2023,WV,Jefferson County,22.5,,,,,
2023,WV,Braxton County,22.2,,,,,
2023,WV,Berkeley County,21.1,,,,,
2023,WV,Fayette County,20.9,,,,,
2023,WV,Pocahontas County,20.4,,,,,
2023,WV,Barbour County,18.6,,,,,
2023,WV,Hampshire County,18.4,,,,,
2023,WV,Clay County,18.3,,,,,
2023,WV,Wirt County,16.8,,,,,
2023,WV,McDowell County,16.2,,,,,
2023,WV,Ritchie County,15.7,,,,,
2023,WV,Monroe County,13.5,,,,,
2023,WV,Upshur County,12.8,,,,,
2023,WV,Brooke County,12.5,,,,,
2023,WV,Wayne County,11.4,,,,,
2023,WV,Tyler County,11,,,,,
2023,WV,Gilmer County,9.6,,,,,
2023,WV,Pendleton County,6.1,,,,,
2023,WV,Pleasants County,6,,,,,
2023,WV,Doddridge County,0.1,,,,,
2023,WY,Washakie County,103.1,,,,,
2023,WY,Hot Springs County,92.1,,,,,
2023,WY,Sweetwater County,73.8,,,,,
2023,WY,Natrona County,58.8,,,,,
2023,WY,Uinta County,58.1,,,,,
2023,WY,Park County,50.2,,,,,
2023,WY,Converse County,47.1,,,,,
2023,WY,Teton County,43.5,,,,,
2023,WY,Laramie County,42.4,,,,,
2023,WY,Lincoln County,38.2,,,,,
2023,WY,Campbell County,37.5,,,,,
2023,WY,Fremont County,36,,,,,
2023,WY,Sheridan County,32.9,,,,,
2023,WY,Big Horn County,25.2,,,,,
2023,WY,Platte County,25,,,,,
2023,WY,Albany County,22.9,,,,,
2023,WY,Carbon County,22.6,,,,,
2023,WY,Johnson County,19.7,,,,,
2023,WY,Goshen County,17.4,,,,,
2023,WY,Sublette County,17.4,,,,,
2023,WY,Niobrara County,13.9,,,,,
2023,WY,Weston County,6.7,,,,,
2023,WY,Crook County,5.3,,,,,
